iter	Passed	Remaining
22245	4218232	14743523
22246	4218400	14743260
22247	4218557	14742954
22248	4218724	14742685
22249	4218885	14742396
22250	4219065	14742175
22251	4219467	14742725
22252	4219751	14742867
22253	4219911	14742573
22254	4220095	14742364
22255	4220261	14742093
22256	4220429	14741827
22257	4220591	14741542
22258	4220985	14742064
22259	4221176	14741881
22260	4221339	14741597
22261	4221509	14741338
22262	4221682	14741090
22263	4221834	14740771
22264	4222013	14740545
22265	4222514	14741441
22266	4222692	14741212
22267	4222853	14740923
22268	4223030	14740687
22269	4223186	14740382
22270	4223364	14740150
22271	4223753	14740655
22272	4224050	14740842
22273	4224221	14740588
22274	4224382	14740298
22275	4224552	14740040
22276	4224725	14739792
22277	4224885	14739498
22278	4225369	14740336
22279	4225577	14740211
22280	4225749	14739959
22281	4225905	14739652
22282	4226084	14739425
22283	4226249	14739147
22284	4226433	14738939
22285	4226831	14739476
22286	4227007	14739239
22287	4227168	14738948
22288	4227333	14738673
22289	4227480	14738335
22290	4227648	14738072
22291	4227810	14737783
22292	4228315	14738695
22293	4228486	14738439
22294	4228652	14738167
22295	4228812	14737875
22296	4228989	14737640
22297	4229159	14737381
22298	4229467	14737603
22299	4229845	14738073
22300	4230024	14737843
22301	4230185	14737553
22302	4230356	14737299
22303	4230527	14737047
22304	4230703	14736806
22305	4231071	14737238
22306	4231284	14737132
22307	4231448	14736851
22308	4231618	14736593
22309	4231780	14736309
22310	4231954	14736064
22311	4232108	14735751
22312	4232628	14736711
22313	4232797	14736449
22314	4232982	14736242
22315	4233154	14735991
22316	4233342	14735794
22317	4233510	14735531
22318	4233927	14736131
22319	4234184	14736176
22320	4234343	14735878
22321	4234502	14735581
22322	4234672	14735325
22323	4234836	14735044
22324	4235012	14734806
22325	4235457	14735507
22326	4235690	14735466
22327	4235855	14735192
22328	4236033	14734961
22329	4236200	14734693
22330	4236365	14734416
22331	4236538	14734168
22332	4236960	14734787
22333	4237114	14734472
22334	4237286	14734223
22335	4237451	14733947
22336	4237635	14733736
22337	4237805	14733480
22338	4238164	14733878
22339	4238475	14734108
22340	4238668	14733930
22341	4238838	14733671
22342	4239029	14733486
22343	4239181	14733165
22344	4239351	14732906
22345	4239784	14733562
22346	4240017	14733523
22347	4240177	14733232
22348	4240340	14732948
22349	4240503	14732665
22350	4240689	14732463
22351	4240851	14732177
22352	4241371	14733134
22353	4241537	14732863
22354	4241705	14732596
22355	4241874	14732336
22356	4242045	14732082
22357	4242207	14731794
22358	4242457	14731815
22359	4242781	14732090
22360	4242954	14731843
22361	4243113	14731547
22362	4243281	14731282
22363	4243445	14731001
22364	4243627	14730786
22365	4244057	14731428
22366	4244352	14731606
22367	4244522	14731347
22368	4244701	14731120
22369	4244863	14730833
22370	4245031	14730566
22371	4245208	14730334
22372	4245721	14731265
22373	4245888	14730996
22374	4246054	14730726
22375	4246211	14730420
22376	4246384	14730175
22377	4246542	14729873
22378	4246859	14730124
22379	4247147	14730277
22380	4247329	14730060
22381	4247493	14729780
22382	4247673	14729556
22383	4247839	14729286
22384	4248007	14729020
22385	4248457	14729733
22386	4248678	14729650
22387	4248855	14729417
22388	4249016	14729125
22389	4249153	14728754
22390	4249328	14728513
22391	4249496	14728246
22392	4250010	14729181
22393	4250175	14728906
22394	4250349	14728661
22395	4250498	14728329
22396	4250670	14728078
22397	4250817	14727739
22398	4250988	14727486
22399	4251507	14728435
22400	4251682	14728194
22401	4251842	14727901
22402	4252011	14727640
22403	4252168	14727336
22404	4252343	14727095
22405	4252500	14726791
22406	4252918	14727394
22407	4253075	14727090
22408	4253255	14726864
22409	4253424	14726604
22410	4253595	14726347
22411	4253748	14726033
22412	4254142	14726548
22413	4254462	14726808
22414	4254635	14726561
22415	4254801	14726288
22416	4254974	14726043
22417	4255142	14725778
22418	4255323	14725555
22419	4255783	14726303
22420	4255996	14726191
22421	4256162	14725921
22422	4256342	14725695
22423	4256516	14725451
22424	4256681	14725177
22425	4256849	14724911
22426	4257378	14725893
22427	4257547	14725633
22428	4257725	14725402
22429	4257886	14725112
22430	4258055	14724849
22431	4258222	14724582
22432	4258539	14724831
22433	4258811	14724925
22434	4258988	14724689
22435	4259141	14724373
22436	4259314	14724125
22437	4259477	14723843
22438	4259651	14723599
22439	4260119	14724368
22440	4260334	14724265
22441	4260503	14724007
22442	4260671	14723741
22443	4260843	14723487
22444	4261013	14723230
22445	4261180	14722960
22446	4261701	14723914
22447	4261864	14723633
22448	4262042	14723401
22449	4262199	14723098
22450	4262373	14722854
22451	4262527	14722539
22452	4262818	14722701
22453	4263129	14722927
22454	4263301	14722676
22455	4263466	14722401
22456	4263621	14722092
22457	4263770	14721761
22458	4263939	14721499
22459	4264368	14722135
22460	4264655	14722280
22461	4264816	14721990
22462	4265009	14721811
22463	4265172	14721530
22464	4265342	14721269
22465	4265501	14720973
22466	4266000	14721851
22467	4266183	14721635
22468	4266342	14721338
22469	4266515	14721093
22470	4266692	14720858
22471	4266846	14720544
22472	4267019	14720296
22473	4267526	14721199
22474	4267693	14720930
22475	4267857	14720651
22476	4268021	14720371
22477	4268195	14720127
22478	4268373	14719897
22479	4268646	14719995
22480	4268959	14720229
22481	4269125	14719955
22482	4269287	14719669
22483	4269439	14719348
22484	4269619	14719126
22485	4269781	14718840
22486	4270231	14719547
22487	4270472	14719533
22488	4270666	14719356
22489	4270826	14719063
22490	4271009	14718849
22491	4271177	14718586
22492	4271602	14719204
22493	4271892	14719360
22494	4272063	14719105
22495	4272214	14718782
22496	4272400	14718577
22497	4272562	14718292
22498	4272732	14718034
22499	4273172	14718705
22500	4273430	14718748
22501	4273591	14718461
22502	4273766	14718217
22503	4273926	14717925
22504	4274095	14717664
22505	4274250	14717353
22506	4274660	14717922
22507	4274820	14717627
22508	4275001	14717408
22509	4275166	14717133
22510	4275337	14716877
22511	4275498	14716586
22512	4275671	14716339
22513	4276184	14717262
22514	4276368	14717052
22515	4276526	14716752
22516	4276693	14716483
22517	4276865	14716231
22518	4277043	14716001
22519	4277330	14716143
22520	4277722	14716648
22521	4277884	14716363
22522	4278053	14716102
22523	4278217	14715822
22524	4278390	14715572
22525	4278552	14715286
22526	4278941	14715783
22527	4279143	14715635
22528	4279316	14715387
22529	4279483	14715115
22530	4279667	14714905
22531	4279830	14714624
22532	4280192	14715025
22533	4280520	14715311
22534	4280686	14715037
22535	4280849	14714754
22536	4281020	14714498
22537	4281176	14714195
22538	4281348	14713942
22539	4281724	14714392
22540	4282045	14714650
22541	4282210	14714375
22542	4282380	14714116
22543	4282549	14713855
22544	4282722	14713605
22545	4282876	14713292
22546	4283351	14714081
22547	4283579	14714024
22548	4283755	14713786
22549	4283923	14713518
22550	4284098	14713278
22551	4284259	14712989
22552	4284433	14712744
22553	4284849	14713331
22554	4285034	14713122
22555	4285200	14712850
22556	4285380	14712625
22557	4285535	14712315
22558	4285714	14712088
22559	4286099	14712568
22560	4286401	14712762
22561	4286556	14712454
22562	4286730	14712208
22563	4286897	14711938
22564	4287075	14711707
22565	4287241	14711435
22566	4287711	14712205
22567	4287933	14712125
22568	4288097	14711847
22569	4288246	14711516
22570	4288412	14711244
22571	4288569	14710939
22572	4288740	14710687
22573	4289195	14711405
22574	4289434	14711381
22575	4289595	14711094
22576	4289775	14710867
22577	4289936	14710580
22578	4290107	14710323
22579	4290265	14710024
22580	4290692	14710647
22581	4290853	14710356
22582	4291022	14710096
22583	4291193	14709841
22584	4291368	14709599
22585	4291541	14709349
22586	4291984	14710028
22587	4292230	14710027
22588	4292394	14709749
22589	4292541	14709412
22590	4292709	14709148
22591	4292870	14708857
22592	4293040	14708600
22593	4293483	14709277
22594	4293724	14709262
22595	4293885	14708972
22596	4294066	14708750
22597	4294222	14708443
22598	4294398	14708205
22599	4294548	14707877
22600	4295077	14708849
22601	4295250	14708599
22602	4295420	14708343
22603	4295583	14708059
22604	4295752	14707798
22605	4295916	14707517
22606	4296171	14707552
22607	4296507	14707861
22608	4296680	14707612
22609	4296840	14707320
22610	4297020	14707093
22611	4297182	14706810
22612	4297348	14706536
22613	4297728	14706995
22614	4298047	14707247
22615	4298213	14706974
22616	4298380	14706704
22617	4298544	14706427
22618	4298722	14706197
22619	4298885	14705912
22620	4299360	14706699
22621	4299578	14706602
22622	4299743	14706327
22623	4299893	14706000
22624	4300064	14705745
22625	4300241	14705509
22626	4300417	14705273
22627	4300824	14705823
22628	4301010	14705619
22629	4301168	14705322
22630	4301352	14705110
22631	4301519	14704842
22632	4301706	14704638
22633	4302087	14705103
22634	4302398	14705326
22635	4302560	14705039
22636	4302729	14704777
22637	4302901	14704524
22638	4303067	14704254
22639	4303227	14703962
22640	4303702	14704744
22641	4303938	14704710
22642	4304136	14704546
22643	4304318	14704332
22644	4304506	14704131
22645	4304667	14703844
22646	4304965	14704022
22647	4305377	14704590
22648	4305545	14704323
22649	4305717	14704071
22650	4305900	14703857
22651	4306057	14703554
22652	4306229	14703304
22653	4306595	14703714
22654	4306822	14703650
22655	4306983	14703361
22656	4307166	14703145
22657	4307319	14702830
22658	4307488	14702566
22659	4307646	14702266
22660	4308158	14703176
22661	4308327	14702912
22662	4308514	14702711
22663	4308679	14702435
22664	4308841	14702150
22665	4309007	14701880
22666	4309405	14702396
22667	4309706	14702587
22668	4309877	14702331
22669	4310032	14702020
22670	4310216	14701809
22671	4310383	14701542
22672	4310555	14701290
22673	4311015	14702019
22674	4311245	14701963
22675	4311410	14701688
22676	4311584	14701444
22677	4311760	14701206
22678	4311929	14700944
22679	4312084	14700634
22680	4312509	14701244
22681	4312665	14700937
22682	4312845	14700714
22683	4313007	14700425
22684	4313180	14700179
22685	4313346	14699907
22686	4313740	14700412
22687	4314036	14700579
22688	4314206	14700322
22689	4314351	14699979
22690	4314525	14699734
22691	4314692	14699462
22692	4314868	14699225
22693	4315339	14699993
22694	4315562	14699915
22695	4315717	14699604
22696	4315891	14699359
22697	4316047	14699053
22698	4316223	14698814
22699	4316381	14698515
22700	4316896	14699431
22701	4317068	14699178
22702	4317234	14698907
22703	4317398	14698626
22704	4317560	14698341
22705	4317727	14698072
22706	4317902	14697830
22707	4318314	14698395
22708	4318499	14698187
22709	4318665	14697916
22710	4318844	14697687
22711	4319013	14697425
22712	4319192	14697197
22713	4319628	14697844
22714	4319888	14697889
22715	4320045	14697586
22716	4320215	14697327
22717	4320367	14697009
22718	4320544	14696773
22719	4320703	14696475
22720	4321177	14697251
22721	4321399	14697171
22722	4321557	14696870
22723	4321728	14696615
22724	4321898	14696357
22725	4322073	14696115
22726	4322247	14695868
22727	4322746	14696728
22728	4322907	14696440
22729	4323067	14696146
22730	4323243	14695910
22731	4323406	14695626
22732	4323592	14695420
22733	4323838	14695421
22734	4324185	14695764
22735	4324351	14695489
22736	4324515	14695211
22737	4324672	14694908
22738	4324845	14694661
22739	4325018	14694412
22740	4325455	14695061
22741	4325717	14695112
22742	4325903	14694910
22743	4326066	14694625
22744	4326251	14694420
22745	4326415	14694138
22746	4326582	14693871
22747	4327103	14694802
22748	4327272	14694543
22749	4327457	14694332
22750	4327628	14694079
22751	4327789	14693787
22752	4327956	14693520
22753	4328278	14693776
22754	4328550	14693865
22755	4328715	14693586
22756	4328892	14693354
22757	4329048	14693045
22758	4329217	14692785
22759	4329384	14692515
22760	4329858	14693288
22761	4330082	14693213
22762	4330249	14692944
22763	4330421	14692693
22764	4330591	14692432
22765	4330760	14692169
22766	4331012	14692188
22767	4331449	14692838
22768	4331614	14692562
22769	4331774	14692268
22770	4331954	14692043
22771	4332120	14691771
22772	4332296	14691532
22773	4332584	14691672
22774	4332969	14692143
22775	4333124	14691834
22776	4333296	14691581
22777	4333460	14691301
22778	4333634	14691057
22779	4333798	14690778
22780	4334116	14691021
22781	4334383	14691090
22782	4334552	14690828
22783	4334728	14690589
22784	4334902	14690344
22785	4335063	14690055
22786	4335239	14689815
22787	4335707	14690567
22788	4335909	14690415
22789	4336069	14690123
22790	4336241	14689872
22791	4336398	14689568
22792	4336582	14689357
22793	4336749	14689088
22794	4337264	14689997
22795	4337434	14689738
22796	4337612	14689506
22797	4337769	14689204
22798	4337938	14688943
22799	4338085	14688606
22800	4338390	14688804
22801	4338794	14689336
22802	4338960	14689062
22803	4339112	14688745
22804	4339275	14688460
22805	4339431	14688157
22806	4339591	14687864
22807	4339881	14688009
22808	4340182	14688193
22809	4340347	14687917
22810	4340519	14687666
22811	4340687	14687399
22812	4340859	14687148
22813	4341022	14686866
22814	4341508	14687675
22815	4341710	14687524
22816	4341868	14687226
22817	4342022	14686912
22818	4342194	14686661
22819	4342355	14686372
22820	4342530	14686130
22821	4343037	14687011
22822	4343223	14686804
22823	4343396	14686556
22824	4343575	14686329
22825	4343738	14686044
22826	4343910	14685792
22827	4344180	14685871
22828	4344604	14686472
22829	4344758	14686159
22830	4344946	14685960
22831	4345105	14685666
22832	4345275	14685405
22833	4345432	14685102
22834	4345797	14685502
22835	4346044	14685503
22836	4346214	14685243
22837	4346374	14684951
22838	4346552	14684721
22839	4346717	14684445
22840	4346887	14684187
22841	4347387	14685041
22842	4347566	14684814
22843	4347725	14684515
22844	4347904	14684287
22845	4348066	14684003
22846	4348239	14683754
22847	4348512	14683841
22848	4348938	14684446
22849	4349085	14684112
22850	4349265	14683887
22851	4349428	14683604
22852	4349595	14683334
22853	4349748	14683017
22854	4350192	14683684
22855	4350462	14683764
22856	4350639	14683526
22857	4350802	14683244
22858	4350977	14683001
22859	4351139	14682715
22860	4351309	14682456
22861	4351719	14683008
22862	4351891	14682756
22863	4352054	14682471
22864	4352224	14682213
22865	4352392	14681947
22866	4352554	14681664
22867	4352719	14681385
22868	4353243	14682320
22869	4353413	14682063
22870	4353587	14681817
22871	4353755	14681553
22872	4353925	14681292
22873	4354083	14680993
22874	4354396	14681217
22875	4354803	14681756
22876	4354970	14681487
22877	4355131	14681198
22878	4355306	14680954
22879	4355456	14680630
22880	4355628	14680376
22881	4356129	14681232
22882	4356373	14681222
22883	4356535	14680937
22884	4356701	14680666
22885	4356854	14680348
22886	4357026	14680098
22887	4357184	14679798
22888	4357611	14680404
22889	4357774	14680120
22890	4357946	14679868
22891	4358112	14679598
22892	4358287	14679355
22893	4358451	14679075
22894	4358842	14679562
22895	4359141	14679736
22896	4359310	14679474
22897	4359486	14679236
22898	4359662	14678996
22899	4359823	14678707
22900	4359999	14678469
22901	4360462	14679195
22902	4360692	14679137
22903	4360875	14678922
22904	4361039	14678644
22905	4361208	14678382
22906	4361389	14678160
22907	4361552	14677877
22908	4361966	14678437
22909	4362129	14678155
22910	4362305	14677916
22911	4362461	14677613
22912	4362626	14677336
22913	4362791	14677060
22914	4363204	14677618
22915	4363476	14677702
22916	4363643	14677433
22917	4363809	14677160
22918	4363982	14676912
22919	4364148	14676637
22920	4364328	14676412
22921	4364776	14677090
22922	4365006	14677033
22923	4365165	14676736
22924	4365343	14676503
22925	4365513	14676244
22926	4365708	14676069
22927	4365875	14675800
22928	4366390	14676700
22929	4366545	14676392
22930	4366717	14676140
22931	4366887	14675879
22932	4367063	14675642
22933	4367215	14675321
22934	4367466	14675336
22935	4367816	14675682
22936	4367992	14675441
22937	4368163	14675186
22938	4368346	14674970
22939	4368520	14674724
22940	4368692	14674474
22941	4369174	14675260
22942	4369381	14675126
22943	4369537	14674819
22944	4369708	14674564
22945	4369862	14674251
22946	4370037	14674008
22947	4370196	14673712
22948	4370717	14674634
22949	4370883	14674359
22950	4371051	14674095
22951	4371201	14673769
22952	4371375	14673523
22953	4371530	14673212
22954	4371715	14673003
22955	4372233	14673912
22956	4372405	14673662
22957	4372557	14673342
22958	4372731	14673096
22959	4372905	14672848
22960	4373089	14672638
22961	4373354	14672696
22962	4373675	14672943
22963	4373833	14672645
22964	4374007	14672401
22965	4374165	14672099
22966	4374346	14671879
22967	4374508	14671590
22968	4374942	14672219
22969	4375192	14672228
22970	4375367	14671986
22971	4375546	14671756
22972	4375722	14671518
22973	4375890	14671253
22974	4376167	14671351
22975	4376597	14671963
22976	4376772	14671721
22977	4376928	14671415
22978	4377092	14671136
22979	4377247	14670827
22980	4377413	14670553
22981	4377681	14670623
22982	4378113	14671242
22983	4378279	14670970
22984	4378452	14670721
22985	4378612	14670429
22986	4378790	14670197
22987	4378948	14669895
22988	4379300	14670245
22989	4379541	14670224
22990	4379720	14669997
22991	4379870	14669670
22992	4380036	14669398
22993	4380199	14669116
22994	4380379	14668890
22995	4380878	14669732
22996	4381046	14669466
22997	4381207	14669178
22998	4381391	14668963
22999	4381554	14668681
23000	4381724	14668424
23001	4381892	14668156
23002	4382429	14669128
23003	4382594	14668851
23004	4382761	14668582
23005	4382917	14668274
23006	4383095	14668044
23007	4383268	14667795
23008	4383719	14668476
23009	4383982	14668527
23010	4384158	14668289
23011	4384318	14667994
23012	4384506	14667795
23013	4384675	14667535
23014	4384854	14667305
23015	4385257	14667825
23016	4385429	14667572
23017	4385595	14667300
23018	4385776	14667076
23019	4385951	14666835
23020	4386119	14666568
23021	4386343	14666492
23022	4386772	14667099
23023	4386936	14666818
23024	4387115	14666588
23025	4387272	14666286
23026	4387446	14666040
23027	4387606	14665749
23028	4388015	14666286
23029	4388308	14666438
23030	4388493	14666231
23031	4388655	14665943
23032	4388825	14665685
23033	4388990	14665409
23034	4389161	14665152
23035	4389617	14665850
23036	4389873	14665876
23037	4390046	14665627
23038	4390228	14665408
23039	4390383	14665101
23040	4390546	14664817
23041	4390718	14664565
23042	4391150	14665181
23043	4391324	14664936
23044	4391503	14664705
23045	4391656	14664390
23046	4391831	14664147
23047	4391983	14663827
23048	4392235	14663843
23049	4392669	14664464
23050	4392838	14664203
23051	4393003	14663926
23052	4393187	14663714
23053	4393356	14663452
23054	4393528	14663199
23055	4393906	14663634
23056	4394202	14663795
23057	4394355	14663478
23058	4394517	14663192
23059	4394692	14662949
23060	4394874	14662730
23061	4395040	14662457
23062	4395547	14663324
23063	4395732	14663114
23064	4395915	14662898
23065	4396069	14662584
23066	4396237	14662321
23067	4396398	14662029
23068	4396565	14661762
23069	4396979	14662315
23070	4397153	14662071
23071	4397322	14661806
23072	4397494	14661555
23073	4397654	14661261
23074	4397830	14661024
23075	4398196	14661419
23076	4398523	14661681
23077	4398682	14661384
23078	4398856	14661140
23079	4399040	14660928
23080	4399214	14660679
23081	4399389	14660439
23082	4399903	14661326
23083	4400078	14661084
23084	4400251	14660832
23085	4400406	14660525
23086	4400577	14660267
23087	4400748	14660013
23088	4400907	14659715
23089	4401418	14660592
23090	4401595	14660358
23091	4401759	14660078
23092	4401935	14659837
23093	4402108	14659590
23094	4402283	14659347
23095	4402570	14659478
23096	4402884	14659697
23097	4403054	14659436
23098	4403236	14659219
23099	4403405	14658957
23100	4403571	14658683
23101	4403740	14658420
23102	4404251	14659295
23103	4404437	14659091
23104	4404626	14658894
23105	4404775	14658564
23106	4404965	14658371
23107	4405136	14658117
23108	4405429	14658266
23109	4405841	14658813
23110	4406023	14658591
23111	4406192	14658330
23112	4406360	14658063
23113	4406530	14657803
23114	4406698	14657539
23115	4407166	14658271
23116	4407394	14658203
23117	4407549	14657896
23118	4407728	14657665
23119	4407892	14657387
23120	4408067	14657142
23121	4408224	14656841
23122	4408644	14657412
23123	4408798	14657099
23124	4408975	14656864
23125	4409129	14656551
23126	4409296	14656283
23127	4409442	14655944
23128	4409606	14655665
23129	4410124	14656560
23130	4410311	14656358
23131	4410482	14656103
23132	4410656	14655855
23133	4410821	14655579
23134	4410989	14655313
23135	4411144	14655004
23136	4411678	14655956
23137	4411839	14655665
23138	4412019	14655439
23139	4412177	14655140
23140	4412356	14654910
23141	4412526	14654653
23142	4412950	14655235
23143	4413238	14655369
23144	4413402	14655090
23145	4413564	14654802
23146	4413732	14654536
23147	4413905	14654286
23148	4414073	14654022
23149	4414443	14654425
23150	4414652	14654295
23151	4414816	14654018
23152	4414992	14653778
23153	4415151	14653481
23154	4415314	14653199
23155	4415473	14652905
23156	4415983	14653772
23157	4416166	14653556
23158	4416339	14653307
23159	4416515	14653067
23160	4416687	14652814
23161	4416860	14652567
23162	4417289	14653166
23163	4417567	14653264
23164	4417749	14653045
23165	4417905	14652738
23166	4418073	14652471
23167	4418231	14652172
23168	4418403	14651920
23169	4418854	14652594
23170	4419091	14652555
23171	4419258	14652288
23172	4419435	14652049
23173	4419598	14651769
23174	4419770	14651513
23175	4419927	14651213
23176	4420348	14651785
23177	4420509	14651495
23178	4420676	14651227
23179	4420838	14650941
23180	4421012	14650695
23181	4421162	14650370
23182	4421331	14650106
23183	4421847	14650994
23184	4422028	14650771
23185	4422190	14650483
23186	4422359	14650222
23187	4422517	14649923
23188	4422691	14649676
23189	4422934	14649659
23190	4423397	14650370
23191	4423563	14650096
23192	4423736	14649847
23193	4423888	14649530
23194	4424061	14649278
23195	4424223	14648992
23196	4424677	14649675
23197	4424932	14649695
23198	4425105	14649446
23199	4425265	14649154
23200	4425425	14648861
23201	4425596	14648604
23202	4425766	14648345
23203	4426169	14648857
23204	4426357	14648658
23205	4426520	14648376
23206	4426687	14648105
23207	4426848	14647817
23208	4427010	14647531
23209	4427169	14647235
23210	4427708	14648196
23211	4427857	14647869
23212	4428041	14647656
23213	4428205	14647376
23214	4428377	14647123
23215	4428538	14646833
23216	4428798	14646873
23217	4429256	14647566
23218	4429429	14647315
23219	4429599	14647056
23220	4429775	14646815
23221	4429939	14646536
23222	4430112	14646288
23223	4430535	14646865
23224	4430814	14646965
23225	4430992	14646734
23226	4431164	14646480
23227	4431320	14646174
23228	4431496	14645933
23229	4431657	14645644
23230	4432060	14646154
23231	4432239	14645926
23232	4432414	14645683
23233	4432578	14645403
23234	4432764	14645198
23235	4432927	14644916
23236	4433098	14644658
23237	4433609	14645526
23238	4433789	14645299
23239	4433946	14644997
23240	4434118	14644744
23241	4434273	14644434
23242	4434439	14644164
23243	4434597	14643864
23244	4435128	14644795
23245	4435297	14644533
23246	4435464	14644262
23247	4435628	14643984
23248	4435804	14643745
23249	4435965	14643455
23250	4436255	14643591
23251	4436672	14644147
23252	4436831	14643851
23253	4436975	14643508
23254	4437148	14643258
23255	4437317	14642994
23256	4437495	14642761
23257	4437793	14642925
23258	4438102	14643122
23259	4438256	14642810
23260	4438422	14642538
23261	4438570	14642205
23262	4438739	14641944
23263	4438903	14641665
23264	4439372	14642390
23265	4439581	14642262
23266	4439768	14642057
23267	4439926	14641757
23268	4440105	14641529
23269	4440269	14641248
23270	4440451	14641031
23271	4440989	14641983
23272	4441166	14641748
23273	4441329	14641463
23274	4441503	14641217
23275	4441673	14640959
23276	4441847	14640713
23277	4442113	14640768
23278	4442548	14641383
23279	4442710	14641096
23280	4442879	14640835
23281	4443047	14640567
23282	4443224	14640332
23283	4443379	14640023
23284	4443725	14640342
23285	4443992	14640403
23286	4444169	14640167
23287	4444335	14639894
23288	4444510	14639650
23289	4444673	14639367
23290	4444842	14639106
23291	4445358	14639986
23292	4445533	14639743
23293	4445698	14639467
23294	4445870	14639213
23295	4446040	14638953
23296	4446201	14638666
23297	4446446	14638653
23298	4446894	14639309
23299	4447064	14639050
23300	4447243	14638819
23301	4447399	14638513
23302	4447570	14638258
23303	4447739	14637995
23304	4448216	14638745
23305	4448458	14638722
23306	4448655	14638550
23307	4448833	14638319
23308	4449011	14638086
23309	4449163	14637767
23310	4449327	14637489
23311	4449744	14638041
23312	4449913	14637778
23313	4450071	14637479
23314	4450247	14637238
23315	4450409	14636954
23316	4450584	14636709
23317	4450824	14636681
23318	4451275	14637346
23319	4451445	14637085
23320	4451614	14636821
23321	4451770	14636518
23322	4451932	14636232
23323	4452096	14635951
23324	4452547	14636615
23325	4452800	14636629
23326	4452973	14636379
23327	4453137	14636100
23328	4453308	14635843
23329	4453466	14635545
23330	4453633	14635274
23331	4454120	14636058
23332	4454342	14635967
23333	4454516	14635724
23334	4454700	14635510
23335	4454869	14635246
23336	4455043	14634999
23337	4455287	14634983
23338	4455740	14635652
23339	4455894	14635340
23340	4456062	14635074
23341	4456223	14634787
23342	4456414	14634594
23343	4456584	14634334
23344	4456953	14634729
23345	4457186	14634675
23346	4457350	14634399
23347	4457503	14634081
23348	4457675	14633828
23349	4457841	14633557
23350	4458009	14633289
23351	4458453	14633928
23352	4458699	14633918
23353	4458857	14633622
23354	4459039	14633400
23355	4459204	14633125
23356	4459376	14632872
23357	4459536	14632578
23358	4460056	14633468
23359	4460219	14633185
23360	4460389	14632927
23361	4460553	14632647
23362	4460725	14632394
23363	4460889	14632116
23364	4461155	14632170
23365	4461609	14632840
23366	4461800	14632650
23367	4461979	14632420
23368	4462152	14632171
23369	4462323	14631915
23370	4462496	14631665
23371	4462857	14632032
23372	4463094	14631990
23373	4463253	14631695
23374	4463431	14631462
23375	4463586	14631152
23376	4463752	14630879
23377	4463909	14630578
23378	4464435	14631486
23379	4464604	14631222
23380	4464772	14630955
23381	4464937	14630682
23382	4465099	14630395
23383	4465260	14630107
23384	4465431	14629849
23385	4465954	14630748
23386	4466107	14630430
23387	4466266	14630135
23388	4466433	14629866
23389	4466599	14629592
23390	4466768	14629329
23391	4466932	14629050
23392	4467476	14630015
23393	4467648	14629762
23394	4467818	14629505
23395	4467985	14629234
23396	4468173	14629033
23397	4468339	14628761
23398	4468688	14629085
23399	4468926	14629050
23400	4469110	14628835
23401	4469267	14628535
23402	4469442	14628290
23403	4469608	14628017
23404	4469772	14627739
23405	4470258	14628514
23406	4470476	14628410
23407	4470640	14628131
23408	4470824	14627917
23409	4470988	14627638
23410	4471162	14627392
23411	4471334	14627138
23412	4471876	14628095
23413	4472051	14627851
23414	4472228	14627616
23415	4472396	14627348
23416	4472572	14627110
23417	4472748	14626869
23418	4473209	14627561
23419	4473463	14627575
23420	4473643	14627347
23421	4473805	14627064
23422	4473977	14626810
23423	4474147	14626550
23424	4474325	14626316
23425	4474747	14626881
23426	4474939	14626692
23427	4475116	14626455
23428	4475292	14626215
23429	4475455	14625935
23430	4475627	14625680
23431	4476021	14626152
23432	4476325	14626331
23433	4476492	14626059
23434	4476673	14625838
23435	4476835	14625550
23436	4477003	14625284
23437	4477170	14625016
23438	4477660	14625801
23439	4477865	14625654
23440	4478036	14625401
23441	4478201	14625122
23442	4478384	14624905
23443	4478542	14624608
23444	4478706	14624328
23445	4479218	14625184
23446	4479390	14624930
23447	4479549	14624636
23448	4479719	14624375
23449	4479880	14624089
23450	4480058	14623854
23451	4480216	14623554
23452	4480642	14624132
23453	4480805	14623849
23454	4480981	14623609
23455	4481151	14623347
23456	4481328	14623110
23457	4481492	14622831
23458	4481892	14623321
23459	4482177	14623437
23460	4482339	14623151
23461	4482498	14622855
23462	4482665	14622589
23463	4482836	14622331
23464	4483007	14622075
23465	4483452	14622712
23466	4483734	14622818
23467	4483900	14622546
23468	4484063	14622262
23469	4484227	14621982
23470	4484398	14621724
23471	4484562	14621445
23472	4485038	14622185
23473	4485276	14622145
23474	4485451	14621901
23475	4485623	14621649
23476	4485794	14621394
23477	4485966	14621141
23478	4486222	14621159
23479	4486580	14621514
23480	4486775	14621336
23481	4486939	14621057
23482	4487103	14620777
23483	4487260	14620475
23484	4487427	14620205
23485	4487831	14620707
23486	4488121	14620837
23487	4488295	14620591
23488	4488491	14620416
23489	4488662	14620161
23490	4488847	14619948
23491	4489015	14619682
23492	4489542	14620586
23493	4489722	14620357
23494	4489879	14620056
23495	4490044	14619780
23496	4490214	14619522
23497	4490386	14619268
23498	4490683	14619422
23499	4491088	14619925
23500	4491271	14619709
23501	4491436	14619433
23502	4491608	14619179
23503	4491769	14618891
23504	4491931	14618603
23505	4492265	14618877
23506	4492534	14618940
23507	4492693	14618646
23508	4492875	14618424
23509	4493044	14618162
23510	4493225	14617936
23511	4493380	14617628
23512	4493900	14618507
23513	4494062	14618222
23514	4494237	14617979
23515	4494409	14617723
