iter	MAE
19878	392.9198336
19879	392.9183263
19880	392.9176867
19881	392.9170938
19882	392.9160323
19883	392.9130018
19884	392.912405
19885	392.9105985
19886	392.9095521
19887	392.9079248
19888	392.9028778
19889	392.9006807
19890	392.8999195
19891	392.8994409
19892	392.8972812
19893	392.8950798
19894	392.8795029
19895	392.8784611
19896	392.8763146
19897	392.8741668
19898	392.8609064
19899	392.8581825
19900	392.8524923
19901	392.8490172
19902	392.8414554
19903	392.8386417
19904	392.8377859
19905	392.8364665
19906	392.8311838
19907	392.8275763
19908	392.82659
19909	392.8188076
19910	392.8173252
19911	392.8171032
19912	392.816526
19913	392.8115189
19914	392.8006946
19915	392.7953792
19916	392.7866705
19917	392.785431
19918	392.7796271
19919	392.7750057
19920	392.7664545
19921	392.7652667
19922	392.7624145
19923	392.7621145
19924	392.7612306
19925	392.7602776
19926	392.7595336
19927	392.752487
19928	392.7511865
19929	392.7500104
19930	392.7436447
19931	392.7381949
19932	392.7366346
19933	392.7346439
19934	392.7283056
19935	392.7264364
19936	392.7222781
19937	392.7125659
19938	392.708863
19939	392.7046697
19940	392.6999927
19941	392.6982025
19942	392.6961343
19943	392.6834895
19944	392.6769328
19945	392.6738383
19946	392.668551
19947	392.6610957
19948	392.6558459
19949	392.6550869
19950	392.6509371
19951	392.6438099
19952	392.6404039
19953	392.6390879
19954	392.6386523
19955	392.6380351
19956	392.6372769
19957	392.6316128
19958	392.6284838
19959	392.6253441
19960	392.6214916
19961	392.6164026
19962	392.6081914
19963	392.5993228
19964	392.5975907
19965	392.5957173
19966	392.5876206
19967	392.5844092
19968	392.5758562
19969	392.572086
19970	392.5647247
19971	392.5516244
19972	392.5497744
19973	392.5465146
19974	392.5339334
19975	392.527066
19976	392.5252487
19977	392.5209085
19978	392.5192846
19979	392.5183219
19980	392.5115688
19981	392.5067795
19982	392.5024959
19983	392.499439
19984	392.4989353
19985	392.4972605
19986	392.4960099
19987	392.4952481
19988	392.4937993
19989	392.4908399
19990	392.4888273
19991	392.485105
19992	392.4827794
19993	392.4823105
19994	392.4792476
19995	392.4733976
19996	392.4730881
19997	392.4679229
19998	392.4664386
19999	392.4595946
20000	392.4579695
20001	392.4556922
20002	392.4545542
20003	392.4508321
20004	392.4494076
20005	392.4461552
20006	392.4437108
20007	392.4285437
20008	392.4247133
20009	392.4190302
20010	392.4138963
20011	392.4125536
20012	392.410781
20013	392.4096918
20014	392.4055261
20015	392.4043297
20016	392.4005509
20017	392.390886
20018	392.3901389
20019	392.3893724
20020	392.3849013
20021	392.3844388
20022	392.383321
20023	392.3767384
20024	392.3749545
20025	392.3717159
20026	392.3674774
20027	392.3667971
20028	392.3639637
20029	392.3629284
20030	392.3613606
20031	392.3489861
20032	392.3458102
20033	392.3449369
20034	392.3428501
20035	392.3407362
20036	392.3342372
20037	392.3325747
20038	392.3305019
20039	392.3281382
20040	392.3183351
20041	392.3170329
20042	392.3128247
20043	392.3093653
20044	392.3075676
20045	392.3034162
20046	392.3013018
20047	392.2995735
20048	392.2935135
20049	392.2883173
20050	392.2841741
20051	392.2820947
20052	392.2812278
20053	392.277955
20054	392.2702564
20055	392.2680354
20056	392.2665886
20057	392.2645934
20058	392.2492958
20059	392.2469732
20060	392.2426795
20061	392.2402665
20062	392.237517
20063	392.235739
20064	392.2333073
20065	392.2313731
20066	392.229331
20067	392.2250871
20068	392.2226494
20069	392.2203188
20070	392.2173322
20071	392.214241
20072	392.210337
20073	392.195823
20074	392.1937531
20075	392.1925053
20076	392.1906954
20077	392.1899793
20078	392.1885868
20079	392.1864292
20080	392.1860379
20081	392.1836176
20082	392.1783566
20083	392.1728878
20084	392.1696442
20085	392.1675613
20086	392.1368329
20087	392.1335727
20088	392.1239919
20089	392.1225047
20090	392.1204938
20091	392.1177157
20092	392.112854
20093	392.1022454
20094	392.097157
20095	392.0959509
20096	392.094984
20097	392.0910315
20098	392.0889043
20099	392.0810754
20100	392.078179
20101	392.0766126
20102	392.0741396
20103	392.0725247
20104	392.0715395
20105	392.0710699
20106	392.0701018
20107	392.0692801
20108	392.0601554
20109	392.0583088
20110	392.0556436
20111	392.0501019
20112	392.0478248
20113	392.0474123
20114	392.0443223
20115	392.035488
20116	392.032259
20117	392.031736
20118	392.0128234
20119	392.0107469
20120	392.0053596
20121	391.9985219
20122	391.9965116
20123	391.9961359
20124	391.9948471
20125	391.9935237
20126	391.9929708
20127	391.9918349
20128	391.9899949
20129	391.9884889
20130	391.9869623
20131	391.9858091
20132	391.9822791
20133	391.9767126
20134	391.9748429
20135	391.9729353
20136	391.9697786
20137	391.9691977
20138	391.9631159
20139	391.9592981
20140	391.9541322
20141	391.9501568
20142	391.9457997
20143	391.9452151
20144	391.9443161
20145	391.9428795
20146	391.9421177
20147	391.9353397
20148	391.9298255
20149	391.9247868
20150	391.9211375
20151	391.9151925
20152	391.9098328
20153	391.9074618
20154	391.9068016
20155	391.9054848
20156	391.8989659
20157	391.894856
20158	391.8937526
20159	391.8928224
20160	391.8887379
20161	391.8851406
20162	391.8837115
20163	391.8756794
20164	391.8725951
20165	391.868505
20166	391.8587956
20167	391.8575136
20168	391.8536871
20169	391.8475604
20170	391.8432567
20171	391.8404958
20172	391.8244634
20173	391.8233658
20174	391.8204426
20175	391.8110245
20176	391.8057317
20177	391.8009777
20178	391.800402
20179	391.7985877
20180	391.7968366
20181	391.7952821
20182	391.7941406
20183	391.7884317
20184	391.7832347
20185	391.7794334
20186	391.778014
20187	391.7753068
20188	391.7655626
20189	391.7626172
20190	391.751436
20191	391.7458221
20192	391.7412422
20193	391.7382584
20194	391.7360469
20195	391.7352192
20196	391.7325534
20197	391.731393
20198	391.7290266
20199	391.7174468
20200	391.688412
20201	391.6839551
20202	391.6815664
20203	391.6771447
20204	391.6760082
20205	391.6665877
20206	391.6658396
20207	391.6628801
20208	391.6610442
20209	391.6582643
20210	391.654703
20211	391.6525328
20212	391.6504582
20213	391.6498763
20214	391.6474935
20215	391.6370736
20216	391.6342517
20217	391.632306
20218	391.6305413
20219	391.6272296
20220	391.6229124
20221	391.6177703
20222	391.6140008
20223	391.6113364
20224	391.6100156
20225	391.6060755
20226	391.6039561
20227	391.6029702
20228	391.597498
20229	391.592461
20230	391.5914051
20231	391.5861969
20232	391.5843775
20233	391.5722772
20234	391.571061
20235	391.5675112
20236	391.5658024
20237	391.5652407
20238	391.5642227
20239	391.562362
20240	391.5618819
20241	391.5589853
20242	391.555111
20243	391.5526969
20244	391.5505422
20245	391.5494293
20246	391.5459536
20247	391.5456334
20248	391.5289573
20249	391.5244511
20250	391.5139363
20251	391.5135402
20252	391.5108304
20253	391.5011791
20254	391.4954584
20255	391.4872438
20256	391.4849916
20257	391.4799533
20258	391.477325
20259	391.4746957
20260	391.4717621
20261	391.4638677
20262	391.4628527
20263	391.4581896
20264	391.4559175
20265	391.4533827
20266	391.4502607
20267	391.4339358
20268	391.4333743
20269	391.4326161
20270	391.4310314
20271	391.4124254
20272	391.4107124
20273	391.4094027
20274	391.4069746
20275	391.4057825
20276	391.4054827
20277	391.4012847
20278	391.3995211
20279	391.3973404
20280	391.3967696
20281	391.3940043
20282	391.391472
20283	391.3861446
20284	391.3816072
20285	391.3736334
20286	391.3602737
20287	391.3593261
20288	391.3556033
20289	391.3538279
20290	391.3523647
20291	391.3488097
20292	391.3481302
20293	391.3467212
20294	391.345562
20295	391.3444697
20296	391.3413208
20297	391.3392207
20298	391.3339059
20299	391.3319639
20300	391.3217757
20301	391.3144054
20302	391.3109222
20303	391.310077
20304	391.3044514
20305	391.3025256
20306	391.2958867
20307	391.2909816
20308	391.2904711
20309	391.2869906
20310	391.284013
20311	391.2782263
20312	391.2720087
20313	391.2676687
20314	391.2653306
20315	391.2624843
20316	391.2588805
20317	391.2573923
20318	391.2512857
20319	391.2387535
20320	391.2359495
20321	391.234253
20322	391.2328615
20323	391.2292255
20324	391.2257559
20325	391.2232726
20326	391.2197663
20327	391.2130271
20328	391.2103749
20329	391.2093534
20330	391.2069349
20331	391.2061151
20332	391.201235
20333	391.1990796
20334	391.1973246
20335	391.1965783
20336	391.1953372
20337	391.1946222
20338	391.1935427
20339	391.1817981
20340	391.1813399
20341	391.1776791
20342	391.1748226
20343	391.1724493
20344	391.1715627
20345	391.166577
20346	391.165432
20347	391.1613164
20348	391.1588536
20349	391.1574742
20350	391.1544609
20351	391.1532956
20352	391.1509785
20353	391.1497187
20354	391.1482315
20355	391.1477111
20356	391.1467213
20357	391.1418232
20358	391.133972
20359	391.1319315
20360	391.130635
20361	391.1297749
20362	391.1283855
20363	391.1229065
20364	391.1204439
20365	391.1144732
20366	391.1131728
20367	391.1120869
20368	391.1110404
20369	391.1096578
20370	391.1074577
20371	391.1062861
20372	391.1004437
20373	391.0916176
20374	391.0875726
20375	391.0862754
20376	391.0839568
20377	391.0830895
20378	391.0826129
20379	391.0663165
20380	391.0635505
20381	391.0617353
20382	391.0588217
20383	391.0541617
20384	391.0529002
20385	391.0458187
20386	391.0396501
20387	391.0385807
20388	391.03664
20389	391.0326056
20390	391.0304874
20391	391.0294316
20392	391.0283852
20393	391.0266592
20394	391.0253548
20395	391.0250575
20396	391.0224243
20397	391.0181333
20398	391.0123292
20399	391.01038
20400	391.0071288
20401	391.0030351
20402	391.0017502
20403	390.9984182
20404	390.9935598
20405	390.9933873
20406	390.9885854
20407	390.9842167
20408	390.9823809
20409	390.979012
20410	390.9752937
20411	390.9709074
20412	390.9692621
20413	390.9664732
20414	390.9636843
20415	390.9620988
20416	390.9547483
20417	390.9492214
20418	390.9459549
20419	390.9447969
20420	390.9418142
20421	390.9406826
20422	390.9359269
20423	390.9309245
20424	390.9224898
20425	390.9172518
20426	390.9119741
20427	390.9090908
20428	390.8955712
20429	390.889519
20430	390.8822297
20431	390.880537
20432	390.8787194
20433	390.8779602
20434	390.876422
20435	390.8723393
20436	390.8666207
20437	390.8650669
20438	390.8641119
20439	390.8612552
20440	390.8561813
20441	390.8487092
20442	390.8334728
20443	390.8300549
20444	390.8278992
20445	390.8246544
20446	390.818851
20447	390.8118387
20448	390.8075954
20449	390.8012835
20450	390.7994966
20451	390.7947332
20452	390.7929448
20453	390.779118
20454	390.7741353
20455	390.7701728
20456	390.7532144
20457	390.75111
20458	390.7501439
20459	390.7428431
20460	390.7423366
20461	390.7324888
20462	390.7276758
20463	390.7268701
20464	390.7252315
20465	390.7227025
20466	390.7174353
20467	390.7137791
20468	390.7132079
20469	390.7105722
20470	390.7094803
20471	390.7062978
20472	390.7051648
20473	390.7033254
20474	390.6996725
20475	390.6948179
20476	390.6934067
20477	390.6906066
20478	390.6844316
20479	390.6747665
20480	390.6729506
20481	390.6712259
20482	390.6707134
20483	390.6685718
20484	390.6657343
20485	390.6641053
20486	390.6604229
20487	390.656951
20488	390.6548069
20489	390.6517496
20490	390.6500944
20491	390.6484339
20492	390.642346
20493	390.6414288
20494	390.6388646
20495	390.6333601
20496	390.6300681
20497	390.6277499
20498	390.6256004
20499	390.6248673
20500	390.6220404
20501	390.6164169
20502	390.6153004
20503	390.6069875
20504	390.6018993
20505	390.597955
20506	390.5944383
20507	390.5920576
20508	390.5903485
20509	390.5899276
20510	390.588948
20511	390.5865575
20512	390.5845692
20513	390.5828158
20514	390.5813949
20515	390.5757434
20516	390.5694705
20517	390.5680434
20518	390.5578999
20519	390.5470803
20520	390.5442603
20521	390.5402854
20522	390.5380715
20523	390.5283682
20524	390.5203245
20525	390.5152227
20526	390.5095893
20527	390.4955179
20528	390.4916143
20529	390.4875493
20530	390.4852333
20531	390.4771701
20532	390.4704357
20533	390.4650839
20534	390.4635325
20535	390.4628914
20536	390.4586125
20537	390.4547382
20538	390.4511026
20539	390.4499285
20540	390.4459041
20541	390.4450031
20542	390.4447665
20543	390.444093
20544	390.443491
20545	390.4374666
20546	390.4290943
20547	390.4280627
20548	390.4147795
20549	390.4127313
20550	390.4119202
20551	390.4085807
20552	390.4068416
20553	390.3950727
20554	390.3893131
20555	390.3879878
20556	390.3869628
20557	390.3834096
20558	390.3813189
20559	390.3783374
20560	390.3773135
20561	390.3764806
20562	390.3750166
20563	390.3668876
20564	390.3598153
20565	390.3583478
20566	390.3561112
20567	390.3467007
20568	390.3321631
20569	390.3300473
20570	390.3284982
20571	390.3274946
20572	390.3253718
20573	390.3145578
20574	390.3090185
20575	390.3070602
20576	390.3053193
20577	390.3038659
20578	390.3003778
20579	390.2981643
20580	390.2887266
20581	390.2877666
20582	390.2871975
20583	390.2862707
20584	390.2845159
20585	390.2826678
20586	390.277561
20587	390.2747078
20588	390.27414
20589	390.270482
20590	390.2658421
20591	390.2652879
20592	390.2597881
20593	390.2579219
20594	390.2560892
20595	390.2537795
20596	390.252417
20597	390.2507946
20598	390.2500766
20599	390.2486234
20600	390.2472403
20601	390.2409871
20602	390.2400769
20603	390.2276246
20604	390.2261865
20605	390.2220738
20606	390.2210969
20607	390.2203785
20608	390.2188204
20609	390.2184225
20610	390.215011
20611	390.2136399
20612	390.2119172
20613	390.2063964
20614	390.205376
20615	390.203769
20616	390.2027565
20617	390.2017319
20618	390.1949117
20619	390.1916378
20620	390.1772192
20621	390.174678
20622	390.1744541
20623	390.1716164
20624	390.1712787
20625	390.1700162
20626	390.1694703
20627	390.1663796
20628	390.1641037
20629	390.1630784
20630	390.1616568
20631	390.1581762
20632	390.1505178
20633	390.1491712
20634	390.148378
20635	390.1470871
20636	390.1449205
20637	390.1396344
20638	390.1209524
20639	390.1179235
20640	390.1159595
20641	390.1107127
20642	390.1086444
20643	390.1073737
20644	390.1069004
20645	390.1036473
20646	390.1019947
20647	390.0960853
20648	390.0954121
20649	390.0938479
20650	390.0792987
20651	390.0785008
20652	390.0774863
20653	390.0759456
20654	390.067204
20655	390.0589091
20656	390.0419173
20657	390.0390173
20658	390.0359315
20659	390.0298255
20660	390.0258832
20661	390.0239409
20662	390.021723
20663	390.0191334
20664	390.0150926
20665	390.0137263
20666	390.0119951
20667	390.0086594
20668	390.006871
20669	390.000565
20670	389.9975144
20671	389.9959965
20672	389.9916406
20673	389.9905117
20674	389.9886776
20675	389.9872566
20676	389.9869401
20677	389.9846679
20678	389.9792891
20679	389.9778665
20680	389.9711354
20681	389.9683423
20682	389.9660303
20683	389.9636912
20684	389.9607272
20685	389.9571986
20686	389.9462282
20687	389.9457877
20688	389.9410043
20689	389.9364102
20690	389.9268106
20691	389.9215836
20692	389.9193661
20693	389.9189542
20694	389.9129912
20695	389.9119498
20696	389.9105684
20697	389.9004659
20698	389.8980202
20699	389.8955043
20700	389.8864696
20701	389.8840905
20702	389.8832684
20703	389.8749131
20704	389.8685227
20705	389.8669642
20706	389.856685
20707	389.8551464
20708	389.8547637
20709	389.8516545
20710	389.8485889
20711	389.8417526
20712	389.8343519
20713	389.831627
20714	389.8293766
20715	389.8289815
20716	389.8268331
20717	389.8245765
20718	389.8236489
20719	389.8217959
20720	389.819559
20721	389.8156644
20722	389.8065994
20723	389.805516
20724	389.8001609
20725	389.7945692
20726	389.7853832
20727	389.7822731
20728	389.7804889
20729	389.7789616
20730	389.7720617
20731	389.7709017
20732	389.7702173
20733	389.7686148
20734	389.7672993
20735	389.7626731
20736	389.7595467
20737	389.7559249
20738	389.7512578
20739	389.7485979
20740	389.7464362
20741	389.730574
20742	389.7284099
20743	389.7257969
20744	389.724865
20745	389.7235027
20746	389.722491
20747	389.7204663
20748	389.7184288
20749	389.7160505
20750	389.715178
20751	389.7102051
20752	389.7092402
20753	389.70804
20754	389.7070856
20755	389.7035787
20756	389.6894141
20757	389.6867681
20758	389.6858333
20759	389.6823393
20760	389.6812565
20761	389.6780074
20762	389.6759172
20763	389.6752829
20764	389.6741255
20765	389.6728837
20766	389.6635785
20767	389.6606308
20768	389.6543775
20769	389.6525313
20770	389.6519179
20771	389.6501468
20772	389.6498932
20773	389.646256
20774	389.6440997
20775	389.6396121
20776	389.6336257
20777	389.6316726
20778	389.624224
20779	389.6217758
20780	389.6204429
20781	389.6184968
20782	389.6181652
20783	389.6127143
20784	389.6108724
20785	389.6064585
20786	389.604459
20787	389.6036132
20788	389.6003338
20789	389.579518
20790	389.5780451
20791	389.5769326
20792	389.5705234
20793	389.5690776
20794	389.5637081
20795	389.5625807
20796	389.5600718
20797	389.5586942
20798	389.5583865
20799	389.5581099
20800	389.5522767
20801	389.5468546
20802	389.5386094
20803	389.5379215
20804	389.5342353
20805	389.5336028
20806	389.5332343
20807	389.5325386
20808	389.5293676
20809	389.5282031
20810	389.5270313
20811	389.5247242
20812	389.5204977
20813	389.5165298
20814	389.5143389
20815	389.5089116
20816	389.5076138
20817	389.5064718
20818	389.5006142
20819	389.4988579
20820	389.4983357
20821	389.4974073
20822	389.4872699
20823	389.4850342
20824	389.4836538
20825	389.4829068
20826	389.481599
20827	389.4809449
20828	389.4759
20829	389.4746635
20830	389.4711648
20831	389.4692687
20832	389.4679092
20833	389.45805
20834	389.4574774
20835	389.4544841
20836	389.4538694
20837	389.4515079
20838	389.4480157
20839	389.4463072
20840	389.4415987
20841	389.440411
20842	389.439679
20843	389.439018
20844	389.4370763
20845	389.4362027
20846	389.4259467
20847	389.424491
20848	389.4216321
20849	389.4201092
20850	389.414635
20851	389.4131772
20852	389.4105695
20853	389.4073245
20854	389.4066582
20855	389.4057479
20856	389.4005916
20857	389.3987949
20858	389.3973154
20859	389.3938538
20860	389.3929278
20861	389.3789412
20862	389.378184
20863	389.3759104
20864	389.3737625
20865	389.3703776
20866	389.358796
20867	389.3549773
20868	389.3525995
20869	389.3520799
20870	389.349733
20871	389.3470963
20872	389.3427961
20873	389.3406571
20874	389.3383942
20875	389.3349415
20876	389.3338245
20877	389.3330359
20878	389.3308045
20879	389.3286336
20880	389.3140408
20881	389.3080241
20882	389.3039916
20883	389.3012803
20884	389.3001138
20885	389.2990399
20886	389.2825361
20887	389.2754215
20888	389.2711048
20889	389.2681656
20890	389.2645943
20891	389.2590107
20892	389.2565897
20893	389.2534154
20894	389.2505381
20895	389.2494739
20896	389.2431316
20897	389.2419239
20898	389.2410914
20899	389.233578
20900	389.232108
20901	389.2285485
20902	389.2272654
20903	389.2235262
20904	389.2041153
20905	389.1997342
20906	389.1974802
20907	389.1897402
20908	389.1813135
20909	389.1794837
20910	389.1775885
20911	389.17606
20912	389.1748354
20913	389.1725168
20914	389.1718725
20915	389.1693847
20916	389.1656261
20917	389.1610066
20918	389.1605854
20919	389.1549736
20920	389.152891
20921	389.1491442
20922	389.145213
20923	389.1360622
20924	389.1328884
20925	389.1264554
20926	389.1252005
20927	389.1240287
20928	389.1235968
20929	389.1204775
20930	389.1188028
20931	389.1178127
20932	389.113932
20933	389.1099631
20934	389.1091189
20935	389.1010824
20936	389.1004792
20937	389.0982436
20938	389.0969159
20939	389.0959201
20940	389.0944755
20941	389.0932351
20942	389.0884887
20943	389.0850085
20944	389.0834126
20945	389.0830323
20946	389.0773814
20947	389.0750485
20948	389.0734405
20949	389.0672908
20950	389.0646541
20951	389.0528424
20952	389.0490004
20953	389.0426491
20954	389.0421413
20955	389.0405801
20956	389.0250171
20957	389.01484
20958	389.0101229
20959	389.0079588
20960	389.0055977
20961	389.0039239
20962	389.0025288
20963	389.0011784
20964	389.0000289
20965	388.9917691
20966	388.9815969
20967	388.9746848
20968	388.9729432
20969	388.9704398
20970	388.9689098
20971	388.9656561
20972	388.9636636
20973	388.9478018
20974	388.9451713
20975	388.9442577
20976	388.9383317
20977	388.9349269
20978	388.9334936
20979	388.9317805
20980	388.9297039
20981	388.9171665
20982	388.9166954
20983	388.911918
20984	388.9094743
20985	388.9081072
20986	388.9036164
20987	388.8872656
20988	388.8738815
20989	388.871778
20990	388.870946
20991	388.869566
20992	388.858647
20993	388.857033
20994	388.855775
20995	388.8489499
20996	388.8448384
20997	388.8411208
20998	388.8358259
20999	388.8298836
21000	388.8289355
21001	388.8233786
21002	388.8202984
21003	388.8188681
21004	388.8174258
21005	388.8161875
21006	388.8074565
21007	388.8051106
21008	388.8045066
21009	388.801274
21010	388.8002181
21011	388.7988839
21012	388.7913003
21013	388.7905969
21014	388.7896918
21015	388.7869463
21016	388.7858375
21017	388.7814098
21018	388.777511
21019	388.7762978
21020	388.7753947
21021	388.7720215
21022	388.77114
21023	388.7647815
21024	388.7620109
21025	388.7536907
21026	388.7531947
21027	388.7510414
21028	388.7482496
21029	388.7466751
21030	388.7462091
21031	388.74498
21032	388.7382913
21033	388.7374876
21034	388.7336946
21035	388.7309861
21036	388.7255727
21037	388.7241294
21038	388.7092272
21039	388.7082445
21040	388.7068732
21041	388.7046967
21042	388.7027307
21043	388.698871
21044	388.6962704
21045	388.6952108
21046	388.6933474
21047	388.6903499
21048	388.6869161
21049	388.6849197
21050	388.6755297
21051	388.6743301
21052	388.6717975
21053	388.671506
21054	388.6693331
21055	388.6631123
21056	388.6591495
21057	388.6547523
21058	388.6537761
21059	388.6511658
21060	388.6477663
21061	388.6313042
21062	388.6130026
21063	388.6056596
21064	388.6052522
21065	388.6039122
21066	388.6006071
21067	388.5993342
21068	388.5982726
21069	388.5949999
21070	388.5934006
21071	388.5920761
21072	388.5866976
21073	388.5795591
21074	388.5771796
21075	388.5715632
21076	388.5693089
21077	388.5690004
21078	388.566927
21079	388.5598357
21080	388.5553139
21081	388.5532247
21082	388.5490946
21083	388.5468797
21084	388.5453791
21085	388.5423545
21086	388.5410161
21087	388.5385408
21088	388.5311377
21089	388.5293817
21090	388.5251112
21091	388.5235226
21092	388.5227739
21093	388.5181253
21094	388.5049007
21095	388.5008569
21096	388.4993727
21097	388.4937559
21098	388.4911271
21099	388.489895
21100	388.4842722
21101	388.4839696
21102	388.4810175
21103	388.4795445
21104	388.4767596
21105	388.4756087
21106	388.473602
21107	388.4677359
21108	388.461905
21109	388.4615768
21110	388.4576044
21111	388.4568193
21112	388.4504934
21113	388.435277
21114	388.4335555
21115	388.4325024
21116	388.4288604
21117	388.4283653
21118	388.4264081
21119	388.4254973
21120	388.4249119
21121	388.4208626
21122	388.4180871
21123	388.4161319
21124	388.4081425
21125	388.4073841
21126	388.4068302
21127	388.4063808
21128	388.4048815
21129	388.3971183
21130	388.3954899
21131	388.3907968
21132	388.3880885
21133	388.3822685
21134	388.3794682
21135	388.37864
21136	388.3758104
21137	388.3699333
21138	388.3668947
21139	388.361018
21140	388.3526606
21141	388.3478987
21142	388.3471871
21143	388.3456844
21144	388.3375784
21145	388.3362072
21146	388.3313687
21147	388.3298638
21148	388.3288478
21149	388.3263634
21150	388.3241974
21151	388.3199861
21152	388.317969
21153	388.3172378
21154	388.3149392
21155	388.3119631
21156	388.304251
21157	388.3023442
21158	388.2992169
21159	388.2988299
21160	388.2895147
21161	388.2855564
21162	388.2818072
21163	388.2783801
21164	388.2749781
21165	388.2745868
21166	388.2697782
21167	388.2664665
21168	388.2606462
21169	388.2570273
21170	388.2558848
21171	388.2548166
21172	388.2511396
21173	388.2473805
21174	388.2465015
21175	388.2449535
21176	388.2435881
21177	388.2419493
21178	388.23927
21179	388.2368746
21180	388.2333002
21181	388.2327459
21182	388.2300023
21183	388.2282382
21184	388.2255586
21185	388.2239322
21186	388.2232579
21187	388.2226445
21188	388.2158538
21189	388.2032964
21190	388.2025133
21191	388.1956267
21192	388.1949784
21193	388.1940455
21194	388.1901933
21195	388.1887832
21196	388.1880144
21197	388.1862383
21198	388.1854366
21199	388.1802772
21200	388.1790403
21201	388.1772463
21202	388.176525
21203	388.1737119
21204	388.1665948
21205	388.1566744
21206	388.1558813
21207	388.1553963
21208	388.1508253
21209	388.1487896
21210	388.1469334
21211	388.1397677
21212	388.13881
21213	388.1337097
21214	388.1284388
21215	388.127138
21216	388.1243927
21217	388.1231489
21218	388.1195783
21219	388.1163418
21220	388.1160503
21221	388.1112199
21222	388.1106896
21223	388.1068285
21224	388.1060172
21225	388.1009393
21226	388.0964603
21227	388.092863
21228	388.0912622
21229	388.0909767
21230	388.0886209
21231	388.0867123
21232	388.084063
21233	388.0824238
21234	388.0723483
21235	388.0716115
21236	388.0671314
21237	388.0649323
21238	388.0633628
21239	388.0618365
21240	388.0602184
21241	388.0491564
21242	388.0460053
21243	388.0444943
21244	388.0437287
21245	388.0417767
21246	388.0408512
21247	388.0385517
21248	388.0349474
21249	388.0341721
21250	388.0307881
21251	388.0297636
21252	388.0264704
21253	388.0241342
21254	388.0229035
21255	388.0168156
21256	388.015464
21257	388.0137651
21258	388.0109402
21259	387.9996816
21260	387.9974374
21261	387.9944682
21262	387.9889851
21263	387.9770606
21264	387.9722433
21265	387.9710954
21266	387.96413
21267	387.9623314
21268	387.9600155
21269	387.95297
21270	387.9523395
21271	387.951854
21272	387.9508633
21273	387.9438152
21274	387.9415011
21275	387.9364341
21276	387.9327466
21277	387.93179
21278	387.9291621
21279	387.9246635
21280	387.9198867
21281	387.9191549
21282	387.9187918
21283	387.9155725
21284	387.9066737
21285	387.8984852
21286	387.879812
21287	387.8754642
21288	387.8633152
21289	387.8525753
21290	387.8517924
21291	387.8470157
21292	387.8448613
21293	387.8176698
21294	387.8164733
21295	387.8145811
21296	387.8129312
21297	387.8100432
21298	387.809255
21299	387.8073483
21300	387.8058186
21301	387.8042119
21302	387.7995581
21303	387.7982823
21304	387.792799
21305	387.7917875
21306	387.7891764
21307	387.7878827
21308	387.7866683
21309	387.785096
21310	387.7842898
21311	387.7807868
21312	387.7754104
21313	387.7737118
21314	387.7672761
21315	387.7654645
21316	387.7633714
21317	387.7604013
21318	387.7478546
21319	387.747073
21320	387.7419459
21321	387.7408742
21322	387.7355868
21323	387.7295127
21324	387.72171
21325	387.7205902
21326	387.7198674
21327	387.7182758
21328	387.7173783
21329	387.7127402
21330	387.7109917
21331	387.7028485
21332	387.6987194
21333	387.6944931
21334	387.6888864
21335	387.6875616
21336	387.6870421
21337	387.6849159
21338	387.6811191
21339	387.6777528
21340	387.677295
21341	387.6766967
21342	387.6724419
21343	387.6713766
21344	387.6662028
21345	387.6658266
21346	387.66496
21347	387.6639729
21348	387.6542814
21349	387.6518447
21350	387.6481763
21351	387.6446975
21352	387.6412993
21353	387.6395451
21354	387.6361935
21355	387.6342363
21356	387.6312739
21357	387.628883
21358	387.6227016
21359	387.6165876
21360	387.6158699
21361	387.6143987
21362	387.6135265
21363	387.6130427
21364	387.6002835
21365	387.5966901
21366	387.5932922
21367	387.5927048
21368	387.5875268
21369	387.5867295
21370	387.5620046
21371	387.5588616
21372	387.5536437
21373	387.5526119
21374	387.5478636
21375	387.5438435
21376	387.5413205
21377	387.5400192
21378	387.5379881
21379	387.5336012
21380	387.5327508
21381	387.5311117
21382	387.5286952
21383	387.528048
21384	387.5279119
21385	387.5271494
21386	387.5184392
21387	387.515586
21388	387.5138924
21389	387.5117943
21390	387.5041581
21391	387.4989491
21392	387.4940584
21393	387.4847847
21394	387.4843573
21395	387.4831761
21396	387.4828137
21397	387.4743199
21398	387.4708969
21399	387.4703169
21400	387.468586
21401	387.4682611
21402	387.4643209
21403	387.4574545
21404	387.4569738
21405	387.4474386
21406	387.4466456
21407	387.442811
21408	387.4413729
21409	387.4370025
21410	387.4363988
21411	387.4308213
21412	387.4283511
21413	387.4262968
21414	387.4244873
21415	387.4205203
21416	387.4169027
21417	387.4151627
21418	387.4101622
21419	387.4091893
21420	387.4080401
21421	387.4040029
21422	387.4036168
21423	387.4015496
21424	387.3988999
21425	387.3971827
21426	387.3949709
21427	387.3887456
21428	387.3857857
21429	387.3840563
21430	387.3791263
21431	387.3715484
21432	387.3705213
21433	387.3696247
21434	387.3612638
21435	387.3603589
21436	387.3542081
21437	387.3527887
21438	387.3495127
21439	387.3366754
21440	387.3352468
21441	387.3272231
21442	387.3259641
21443	387.3218816
21444	387.3170711
21445	387.3112463
21446	387.3071205
21447	387.301676
21448	387.30032
21449	387.2948858
